application_id,applicant_name,applicant_age,gender,monthly_income,loan_amount_requested,loan_purpose,employment_type,credit_score,existing_loans_count,loan_tenure_months,interest_rate_pct,bank_name,application_date,approval_status,default_status,city
LN312590,Applicant Singh,32,M,23716,111000,Business Loan,Self-Employed,773,2,24,,Axis Bank,23-02-2021,Approved,No,Pune
LN925617,Applicant Gupta,25,M,22455,137000,Gold Loan,Self Employed,669,4,12,14.23,Axis Bank,23/02/2021,Approved,No,Bengaluru
LN250883,Applicant Yadav,25,M,82204,217000,car loan,SALARIED,561,,180,17.94,Yes Bank,2/23/2021,Rejected,NA,New Delhi
LN738336,Applicant Kumar,42,F,75765,812000,Loan Against Property,Retired,595,0,120,22.31,IDFC First Bank,23-02-2021,Rejected,NA,Lucknow
LN498269,Applicant Reddy,33,M,361755,2582000,personal loan,Government Employee,599,2,180,18.23,SBI,24/02/2021,Approved,No,chennai
LN691016,Applicant Singh,36,F,216917,1710000,Two Wheeler Loan,Freelancer,691,4,60,11.86,Bank of Baroda,2/24/2021,Approved,No,mumbai
LN910846,Applicant Yadav,46,M,24637,141000,Business Loan,Government Employee,583,1,60,9.77,Canara Bank,24-02-2021,Rejected,NA,Bengaluru
LN975797,Applicant Yadav,29,F,20622,179000,Loan Against Property,Retired,595,3,12,23.64,Axis Bank,25/02/2021,Approved,Yes,pune
LN661381,Applicant Yadav,52,M,364334,2302000,car loan,Government Employee,577,0,240,12.52,ICICI Bank,2/25/2021,Rejected,NA,mumbai
LN658573,Applicant Joshi,39,F,27330,263000,Home Loan,Freelancer,362,1,36,15.19,ICICI Bank,25-02-2021,Rejected,NA,Bengaluru
LN921224,Applicant Singh,56,M,341501,3488000,Home loan,Business Owner,355,3,12,7.79,IDFC First Bank,25/02/2021,Rejected,NA,Mumbai
LN884577,Applicant Reddy,48,F,124760,1088000,HOME LOAN,Business Owner,530,2,48,20.88,Bank of Baroda,2/26/2021,Rejected,NA,New Delhi
LN879948,Applicant Reddy,35,F,257912,1783000,HOME LOAN,salaried,889,0,48,,Punjab National Bank,26-02-2021,Approved,No,New Delhi
LN212563,Applicant Joshi,29,F,36894,362000,Home Loan,Government Employee,596,,180,18.96,SBI,26/02/2021,Approved,Yes,mumbai
LN707507,Applicant Joshi,36,M,334311,2321000,Business Loan,Retired,555,3,60,,Federal Bank,2/27/2021,Rejected,NA,Hyderabad
LN644764,Applicant Reddy,26,F,59373,185000,Business Loan,self-employed,718,3,60,13.66,SBI,27-02-2021,Rejected,NA,Hyderabad
LN752502,Applicant Joshi,28,Other,17731,56000,Two Wheeler Loan,Self-Employed,672,,12,15.68,SBI,27/02/2021,Approved,No,mumbai
LN900969,Applicant Joshi,53,F,70363,808000,Car Loan,Govt Employee,893,1,48,14.13,Kotak Mahindra,2/27/2021,Approved,No,Hyderabad
LN653851,Applicant Sharma,52,M,28528,118000,Business Loan,freelancer,820,0,180,10.28,SBI,28-02-2021,Approved,No,Mumbai
LN721119,Applicant Reddy,56,F,15512,158000,Car Loan,Self Employed,621,2,180,11.31,Bank of Baroda,28/02/2021,Approved,Yes,Lucknow
LN635199,Applicant Joshi,62,M,205426,918000,Education Loan,self-employed,577,0,48,,IndusInd Bank,2/28/2021,Approved,No,New Delhi
LN740061,Applicant Reddy,56,M,30488,192000,HOME LOAN,Business Owner,341,1,36,7.83,IDFC First Bank,28-02-2021,Rejected,NA,Pune
LN643876,Applicant Joshi,54,M,268938,2299000,Business Loan,salaried,550,0,48,13.13,ICICI Bank,1/3/2021,Approved,No,Pune
LN831255,Applicant Sharma,22,M,183850,660000,Medical Emergency Loan,Salaried,612,1,84,21.05,Axis Bank,3/1/2021,Approved,No,Hyderabad
LN397771,Applicant Verma,33,M,36570,343000,Medical Emergency Loan,self-employed,653,1,36,15.24,Bank of Baroda,1/3/2021,Rejected,NA,Ahmedabad
LN207676,Applicant Verma,63,M,63537,565000,Car Loan,freelancer,679,1,36,10.56,HDFC Bank,2/3/2021,Rejected,NA,New Delhi
LN236480,Applicant Verma,30,F,18086,134000,Loan Against Property,,641,1,240,18.96,Federal Bank,3/2/2021,Approved,No,New Delhi
LN419318,Applicant Gupta,58,F,49877,382000,Education Loan,Retired,609,3,36,7.86,Axis Bank,2/3/2021,Approved,No,New Delhi
LN785068,Applicant Patel,27,F,25852,79000,Loan Against Property,Retired,825,0,12,10.05,Bank of Baroda,2/3/2021,Approved,No,mumbai
LN582097,Applicant Gupta,23,F,16296,104000,Home loan,freelancer,706,4,36,17.11,IDFC First Bank,3/3/2021,Approved,No,New Delhi
LN671265,Applicant Yadav,47,M,15559,45000,personal loan,,595,1,180,18.59,IndusInd Bank,3/3/2021,Approved,Yes,Lucknow
LN840810,Applicant Gupta,34,M,59975,305000,Home loan,Govt Employee,834,1,240,12.36,Canara Bank,3/3/2021,Approved,No,pune
LN782395,Applicant Mehta,50,F,17141,189000,car loan,SALARIED,580,0,48,12.09,Axis Bank,3/4/2021,Rejected,NA,Jaipur
LN591480,Applicant Yadav,54,F,66378,514000,Business Loan,,829,3,84,7.84,HDFC Bank,4/3/2021,Approved,No,New Delhi
LN742554,Applicant Joshi,43,M,273069,2574000,car loan,Self Employed,715,2,180,12.2,Federal Bank,4/3/2021,Approved,No,pune
LN884099,Applicant Verma,37,M,26312,204000,Car Loan,self-employed,776,1,120,,IndusInd Bank,3/4/2021,Approved,No,mumbai
LN817030,Applicant Patel,35,M,244437,964000,Education Loan,self-employed,553,3,180,14.05,Axis Bank,5/3/2021,Rejected,NA,Bengaluru
LN490088,Applicant Joshi,64,M,22140,176000,car loan,Self Employed,565,3,36,12.91,IndusInd Bank,5/3/2021,Approved,Yes,New Delhi
LN896225,Applicant Joshi,27,M,27677,264000,Business Loan,salaried,620,4,48,17.84,IndusInd Bank,3/5/2021,Pending,NA,Mumbai
LN216963,Applicant Singh,23,F,299780,1014000,Business Loan,Govt Employee,891,1,12,23.82,Kotak Mahindra,6/3/2021,Approved,No,Kolkata
LN317517,Applicant Singh,29,M,29397,299000,Home loan,Government Employee,653,3,48,14.72,Punjab National Bank,6/3/2021,Rejected,NA,Jaipur
LN395056,Applicant Joshi,23,F,52419,396000,Gold Loan,SALARIED,383,4,60,9.07,Punjab National Bank,3/6/2021,Rejected,NA,New Delhi
LN495424,Applicant Yadav,55,M,70042,143000,Business Loan,self-employed,484,3,24,19.34,Federal Bank,6/3/2021,Rejected,NA,mumbai
LN623106,Applicant Mehta,60,M,77055,555000,Medical Emergency Loan,freelancer,591,4,12,22.31,Kotak Mahindra,7/3/2021,Rejected,NA,Pune
LN239552,Applicant Mehta,28,F,272699,1624000,Education Loan,Government Employee,728,4,60,18.73,Yes Bank,3/7/2021,Rejected,NA,Bengaluru
LN302079,Applicant Mehta,46,M,233245,1158000,Gold Loan,Freelancer,816,4,180,15.71,Bank of Baroda,7/3/2021,Approved,No,chennai
LN644851,Applicant Patel,35,M,418593,4066000,personal loan,Freelancer,682,3,180,11.57,IDFC First Bank,8/3/2021,Rejected,NA,Mumbai
LN459325,Applicant Reddy,25,M,19033,209000,Personal Loan,Freelancer,607,2,240,14.86,Bank of Baroda,3/8/2021,Rejected,NA,Mumbai
LN362677,Applicant Verma,33,M,60987,587000,Car Loan,Homemaker,355,0,180,14.47,Bank of Baroda,8/3/2021,Rejected,NA,Pune
LN106268,Applicant Sharma,35,F,423492,4433000,Medical Emergency Loan,Govt Employee,535,4,120,23.38,Federal Bank,8/3/2021,Rejected,NA,Lucknow
LN329556,Applicant Verma,59,M,73108,811000,personal loan,self-employed,686,1,12,8.11,Punjab National Bank,3/9/2021,Rejected,NA,Mumbai
LN783500,Applicant Mehta,32,F,25757,287000,Two Wheeler Loan,Homemaker,403,0,12,13.52,HDFC Bank,9/3/2021,Rejected,NA,New Delhi
LN995818,Applicant Verma,55,M,26990,85000,Two Wheeler Loan,Retired,828,2,180,12.63,Canara Bank,9/3/2021,Rejected,NA,Bengaluru
LN833553,Applicant Mehta,28,M,41122,270000,Personal Loan,Govt Employee,645,0,60,23.71,IDFC First Bank,3/10/2021,Rejected,NA,Kolkata
LN920129,Applicant Mehta,30,F,26447,53000,Education Loan,SALARIED,628,0,84,,Yes Bank,10/3/2021,Approved,No,New Delhi
LN370107,Applicant Kumar,54,M,20791,147000,Home Loan,Self Employed,451,2,48,12.33,Axis Bank,10/3/2021,Rejected,NA,Jaipur
LN346723,Applicant Joshi,28,M,75408,848000,HOME LOAN,,778,1,48,23.57,IDFC First Bank,3/10/2021,Approved,No,Ahmedabad
LN270760,Applicant Sharma,42,M,16838,67000,Education Loan,,618,4,240,10.13,Punjab National Bank,11/3/2021,Rejected,NA,pune
LN392202,Applicant Yadav,32,F,21600,181000,Home loan,Homemaker,584,3,180,,Bank of Baroda,11/3/2021,Pending,NA,Jaipur
LN128092,Applicant Sharma,42,F,15918,134000,Business Loan,SALARIED,599,1,48,16.8,SBI,3/11/2021,Rejected,NA,New Delhi
LN729976,Applicant Joshi,47,M,280696,1011000,Loan Against Property,Salaried,672,1,120,22.45,Punjab National Bank,12/3/2021,Rejected,NA,Ahmedabad
LN725748,Applicant Kumar,38,M,32050,141000,Home loan,Retired,355,4,180,21.91,Canara Bank,12/3/2021,Approved,No,New Delhi
LN266680,Applicant Gupta,39,F,63226,419000,Loan Against Property,Homemaker,620,1,120,17.01,Kotak Mahindra,3/12/2021,Approved,No,New Delhi
LN197768,Applicant Patel,25,M,230787,896000,Business Loan,Salaried,498,1,60,16.65,Canara Bank,12/3/2021,Rejected,NA,Jaipur
LN435184,Applicant Sharma,36,F,410048,3219000,Two Wheeler Loan,Business Owner,505,0,12,9.99,Punjab National Bank,13/03/2021,Rejected,NA,Bengaluru
LN983624,Applicant Gupta,61,F,40837,280000,personal loan,self-employed,618,0,84,8.5,Bank of Baroda,3/13/2021,Approved,No,Jaipur
LN777382,Applicant Kumar,30,F,26464,190000,Car Loan,Self Employed,547,2,180,19.58,IndusInd Bank,13-03-2021,Rejected,NA,Bengaluru
LN169434,Applicant Yadav,39,F,27647,92000,HOME LOAN,Freelancer,796,2,84,17.61,Bank of Baroda,14/03/2021,Approved,No,New Delhi
LN199783,Applicant Gupta,64,M,61890,444000,Education Loan,Freelancer,595,2,180,20.62,HDFC Bank,3/14/2021,Rejected,NA,chennai
LN874850,Applicant Joshi,21,F,71898,179000,Gold Loan,Govt Employee,616,3,84,7.8,Canara Bank,14-03-2021,Approved,No,Pune
LN671680,Applicant Joshi,42,M,51675,559000,Loan Against Property,Salaried,760,4,24,22.91,SBI,14/03/2021,Approved,No,pune
LN631939,Applicant Gupta,37,M,63719,346000,Loan Against Property,Business Owner,649,3,84,8.71,SBI,3/15/2021,Rejected,NA,Mumbai
LN379504,Applicant Patel,55,F,208046,2198000,Medical Emergency Loan,Govt Employee,628,3,240,22.43,Yes Bank,15-03-2021,Rejected,NA,chennai
LN453216,Applicant Gupta,59,M,73404,662000,personal loan,salaried,587,2,24,10.66,Punjab National Bank,15/03/2021,Pending,NA,mumbai
LN300035,Applicant Kumar,29,F,61324,592000,Gold Loan,Homemaker,631,4,36,11.79,Canara Bank,3/16/2021,Pending,NA,Mumbai
LN719367,Applicant Gupta,25,F,47774,246000,Two Wheeler Loan,Self-Employed,796,3,240,21.88,Yes Bank,16-03-2021,Approved,No,pune
LN718299,Applicant Reddy,29,F,371464,1589000,Home Loan,Salaried,364,0,120,14.95,SBI,16/03/2021,Rejected,NA,Bengaluru
LN956633,Applicant Verma,31,M,338589,2054000,Medical Emergency Loan,salaried,562,3,12,18.96,SBI,3/16/2021,Rejected,NA,chennai
LN610763,Applicant Singh,34,F,19324,43000,personal loan,Homemaker,425,0,48,22.35,Federal Bank,17-03-2021,Rejected,NA,Jaipur
LN273688,Applicant Yadav,60,M,61822,692000,Home Loan,Government Employee,733,3,48,12.31,Kotak Mahindra,17/03/2021,Approved,No,mumbai
LN848021,Applicant Gupta,44,M,57083,335000,Home Loan,freelancer,742,4,60,9.74,ICICI Bank,3/17/2021,Approved,No,mumbai
LN920271,Applicant Gupta,40,F,15814,188000,Medical Emergency Loan,Retired,566,0,120,16.42,Yes Bank,18-03-2021,Approved,Yes,chennai
LN683292,Applicant Mehta,53,F,42149,405000,car loan,Salaried,817,0,60,13.91,Yes Bank,18/03/2021,Approved,No,Lucknow
LN508484,Applicant Patel,24,F,37373,105000,Gold Loan,Business Owner,643,2,84,20.68,SBI,3/18/2021,Approved,No,pune
LN307512,Applicant Reddy,36,M,47343,407000,car loan,,757,0,240,,HDFC Bank,18-03-2021,Rejected,NA,New Delhi
LN348216,Applicant Reddy,45,F,46405,218000,Two Wheeler Loan,Business Owner,629,3,24,17.08,Axis Bank,19/03/2021,Rejected,NA,Lucknow
LN502232,Applicant Mehta,21,F,26003,115000,Home loan,Business Owner,791,3,84,16.01,Canara Bank,3/19/2021,Rejected,NA,New Delhi
LN955052,Applicant Verma,44,M,436898,1995000,personal loan,Govt Employee,308,2,84,21.52,Punjab National Bank,19-03-2021,Rejected,NA,Kolkata
LN413164,Applicant Reddy,23,M,191041,2132000,HOME LOAN,Homemaker,363,1,12,17.01,Axis Bank,19/03/2021,Rejected,NA,pune
LN497067,Applicant Kumar,52,M,27039,189000,Medical Emergency Loan,Government Employee,603,0,84,23.93,Bank of Baroda,3/20/2021,Pending,NA,Pune
LN466815,Applicant Mehta,54,M,352660,3066000,Medical Emergency Loan,SALARIED,744,0,120,7.94,IndusInd Bank,20-03-2021,Approved,Yes,New Delhi
LN382850,Applicant Verma,45,M,33368,160000,Home Loan,Homemaker,818,0,120,15.81,Punjab National Bank,20/03/2021,Rejected,NA,Mumbai
LN559739,Applicant Patel,63,M,56966,412000,personal loan,salaried,641,3,36,23.6,SBI,3/21/2021,Approved,No,New Delhi
LN629771,Applicant Verma,23,F,38125,210000,Medical Emergency Loan,SALARIED,679,4,180,23.1,Canara Bank,21-03-2021,Pending,NA,pune
LN206686,Applicant Gupta,27,M,28471,148000,Car Loan,Self Employed,692,4,120,11.11,ICICI Bank,21/03/2021,Rejected,NA,Jaipur
LN386711,Applicant Reddy,62,F,267954,1198000,Car Loan,Homemaker,858,4,48,21.15,Kotak Mahindra,3/21/2021,Approved,No,mumbai
LN885145,Applicant Sharma,55,M,58541,357000,HOME LOAN,Freelancer,385,,48,,HDFC Bank,22-03-2021,Approved,Yes,Chennai
LN139613,Applicant Singh,49,M,84648,728000,personal loan,Govt Employee,599,2,120,23.38,SBI,22/03/2021,Rejected,NA,Kolkata
LN112755,Applicant Reddy,60,M,442076,1866000,Home loan,freelancer,596,,24,15.9,Bank of Baroda,3/22/2021,Approved,No,Lucknow
LN505531,Applicant Singh,45,F,364929,4253000,personal loan,Self-Employed,629,4,60,16.23,ICICI Bank,23-03-2021,Rejected,NA,Jaipur
LN238678,Applicant Gupta,48,M,56200,182000,Two Wheeler Loan,,614,1,84,20.48,Axis Bank,23/03/2021,Approved,No,New Delhi
LN398206,Applicant Reddy,44,M,271083,1844000,Gold Loan,Self-Employed,635,0,48,23.98,HDFC Bank,3/23/2021,Rejected,NA,New Delhi
LN582263,Applicant Yadav,25,F,23867,68000,Education Loan,freelancer,628,,12,12.6,Axis Bank,23-03-2021,Rejected,NA,Mumbai
LN271891,Applicant Singh,47,M,28829,64000,Home loan,Self Employed,850,1,12,18.77,Federal Bank,24/03/2021,Approved,No,Ahmedabad
LN703850,Applicant Mehta,30,F,43718,491000,Education Loan,salaried,428,0,36,18.57,IndusInd Bank,3/24/2021,Rejected,NA,New Delhi
LN709321,Applicant Yadav,32,M,131631,1330000,personal loan,Salaried,677,0,240,21.65,IndusInd Bank,24-03-2021,Rejected,NA,Chennai
LN525148,Applicant Mehta,38,F,21235,190000,Gold Loan,Self Employed,604,2,24,18.22,SBI,25/03/2021,Pending,NA,Kolkata
LN595183,Applicant Yadav,58,M,41722,444000,Education Loan,Freelancer,368,1,60,15.06,Federal Bank,3/25/2021,Rejected,NA,Hyderabad
LN470725,Applicant Verma,28,M,28479,286000,HOME LOAN,Govt Employee,730,4,120,12.63,Bank of Baroda,25-03-2021,Rejected,NA,Lucknow
LN558064,Applicant Mehta,58,M,76877,651000,Personal Loan,Govt Employee,811,4,24,23.49,ICICI Bank,25/03/2021,Approved,No,chennai
LN195340,Applicant Verma,50,M,54027,566000,Home Loan,Homemaker,523,3,12,13.04,Kotak Mahindra,3/26/2021,Rejected,NA,Mumbai
LN793873,Applicant Yadav,29,F,49440,292000,personal loan,self-employed,615,1,120,11.71,Kotak Mahindra,26-03-2021,Approved,No,pune
LN402443,Applicant Patel,63,F,421383,3172000,Medical Emergency Loan,Govt Employee,369,0,60,20.58,Axis Bank,26/03/2021,Rejected,NA,Pune
LN150308,Applicant Verma,45,F,50806,496000,Car Loan,Retired,553,2,120,15.71,SBI,3/27/2021,Approved,No,Chennai
LN998387,Applicant Gupta,50,M,15569,44000,Car Loan,Business Owner,605,3,12,,IDFC First Bank,27-03-2021,Approved,No,chennai
LN994639,Applicant Mehta,22,F,15606,165000,Two Wheeler Loan,freelancer,581,2,84,13.42,IndusInd Bank,27/03/2021,Approved,No,Lucknow
LN243869,Applicant Yadav,37,M,286940,1024000,Two Wheeler Loan,Self-Employed,748,0,84,10.86,Kotak Mahindra,3/27/2021,Approved,Yes,mumbai
LN894786,Applicant Kumar,27,M,207927,2213000,Business Loan,Self Employed,577,0,120,10.95,IDFC First Bank,28-03-2021,Approved,No,New Delhi
LN661455,Applicant Gupta,42,M,16021,82000,personal loan,freelancer,655,2,180,8.75,HDFC Bank,28/03/2021,Rejected,NA,New Delhi
LN119178,Applicant Verma,30,F,95997,506000,Education Loan,SALARIED,757,3,240,,HDFC Bank,3/28/2021,Approved,No,chennai
LN588205,Applicant Singh,46,M,232008,636000,Personal Loan,Salaried,406,0,60,13.63,Axis Bank,29-03-2021,Rejected,NA,New Delhi
LN943829,Applicant Sharma,33,M,48850,530000,Home loan,Freelancer,709,4,48,8.48,HDFC Bank,29/03/2021,Approved,No,New Delhi
LN228153,Applicant Reddy,62,F,21439,80000,HOME LOAN,freelancer,376,4,60,18.24,Kotak Mahindra,3/29/2021,Rejected,NA,pune
LN109068,Applicant Verma,48,M,16917,140000,Car Loan,Govt Employee,740,4,60,12.4,HDFC Bank,29-03-2021,Rejected,NA,pune
LN728138,Applicant Gupta,56,F,221365,1868000,Home loan,Government Employee,520,3,240,10.17,Axis Bank,30/03/2021,Approved,No,Bengaluru
LN663949,Applicant Joshi,31,Other,174475,839000,Medical Emergency Loan,,326,3,120,23.35,Axis Bank,3/30/2021,Rejected,NA,Mumbai
LN487799,Applicant Reddy,29,M,78320,929000,Home Loan,Retired,776,1,24,8.73,ICICI Bank,30-03-2021,Approved,No,Mumbai
LN229630,Applicant Yadav,36,F,353334,933000,Loan Against Property,Government Employee,806,1,24,13.88,Yes Bank,31/03/2021,Approved,No,chennai
LN210225,Applicant Reddy,37,M,16540,134000,Business Loan,Self-Employed,549,4,12,17.66,Bank of Baroda,3/31/2021,Rejected,NA,Lucknow
LN533766,Applicant Patel,25,M,57605,391000,Loan Against Property,Homemaker,565,2,24,23.89,HDFC Bank,31-03-2021,Rejected,NA,Ahmedabad
LN283089,Applicant Joshi,25,F,382929,1706000,Two Wheeler Loan,,691,2,24,8.86,Kotak Mahindra,31/03/2021,Approved,No,New Delhi
LN389404,Applicant Mehta,58,F,23445,85000,Gold Loan,self-employed,366,4,60,22.87,HDFC Bank,4/1/2021,Rejected,NA,Bengaluru
LN712693,Applicant Mehta,51,M,73082,685000,Home loan,Business Owner,632,1,240,22.03,IndusInd Bank,1/4/2021,Rejected,NA,Hyderabad
LN545076,Applicant Mehta,22,M,36737,410000,Medical Emergency Loan,Business Owner,789,3,120,20.36,Federal Bank,1/4/2021,Approved,No,Jaipur
LN196417,Applicant Mehta,47,M,467732,1438000,car loan,Freelancer,816,2,60,9.19,Punjab National Bank,4/2/2021,Approved,No,mumbai
LN938872,Applicant Mehta,63,Other,371940,1465000,personal loan,self-employed,774,3,48,12.3,Federal Bank,2/4/2021,Approved,No,New Delhi
LN714439,Applicant Reddy,39,F,21801,259000,Loan Against Property,Business Owner,571,4,84,11.97,Canara Bank,2/4/2021,Rejected,NA,Jaipur
LN953622,Applicant Reddy,63,M,20222,43000,Medical Emergency Loan,freelancer,600,3,48,16.32,Punjab National Bank,4/2/2021,Approved,No,Bengaluru
LN949518,Applicant Gupta,45,F,24708,175000,Home loan,self-employed,542,,120,9.48,ICICI Bank,3/4/2021,Approved,No,chennai
LN391444,Applicant Singh,58,F,367516,2632000,Personal Loan,Homemaker,808,1,36,20.97,Bank of Baroda,3/4/2021,Rejected,NA,New Delhi
LN973964,Applicant Singh,33,M,52911,245000,Gold Loan,salaried,581,2,180,18.76,HDFC Bank,4/3/2021,Approved,No,Ahmedabad
LN198328,Applicant Patel,49,M,213669,1844000,Medical Emergency Loan,,701,,180,21.71,Axis Bank,4/4/2021,Rejected,NA,Ahmedabad
LN287676,Applicant Yadav,39,M,141063,1615000,Education Loan,Self Employed,812,3,36,11.17,Yes Bank,4/4/2021,Rejected,NA,New Delhi
LN259701,Applicant Joshi,55,F,26111,170000,Loan Against Property,Freelancer,848,,120,17.74,Kotak Mahindra,4/4/2021,Approved,No,Kolkata
LN257762,Applicant Kumar,45,M,50491,479000,personal loan,Self-Employed,676,3,12,21.54,Axis Bank,4/4/2021,Pending,NA,chennai
LN536920,Applicant Gupta,29,F,25429,215000,Personal Loan,Salaried,488,4,60,8.33,HDFC Bank,5/4/2021,Rejected,NA,Ahmedabad
LN126926,Applicant Gupta,55,F,486082,3271000,Two Wheeler Loan,Salaried,406,,240,16.58,HDFC Bank,4/5/2021,Rejected,NA,Chennai
LN957082,Applicant Mehta,35,M,26367,66000,Medical Emergency Loan,salaried,669,2,24,19.5,Punjab National Bank,5/4/2021,Pending,NA,Lucknow
LN915581,Applicant Kumar,42,F,69256,652000,Education Loan,,812,1,36,13.63,IDFC First Bank,6/4/2021,Approved,No,Kolkata
LN877431,Applicant Reddy,33,M,49508,279000,Home loan,SALARIED,574,0,48,13.33,Federal Bank,4/6/2021,Approved,No,Jaipur
LN210696,Applicant Verma,50,F,30525,130000,Car Loan,self-employed,735,1,24,8.03,IndusInd Bank,6/4/2021,Approved,No,chennai
LN454960,Applicant Reddy,41,F,20984,241000,Car Loan,Business Owner,666,1,84,15.58,Bank of Baroda,6/4/2021,Pending,NA,Bengaluru
LN273488,Applicant Patel,45,F,89503,871000,Loan Against Property,Govt Employee,371,0,60,17.34,Canara Bank,4/7/2021,Rejected,NA,Mumbai
LN294156,Applicant Singh,45,F,408406,4747000,personal loan,Salaried,682,4,60,19.72,Punjab National Bank,7/4/2021,Approved,No,Pune
LN846545,Applicant Singh,60,M,20311,93000,personal loan,Self Employed,620,3,180,8.92,Federal Bank,7/4/2021,Pending,NA,Kolkata
LN666483,Applicant Verma,42,M,99337,1029000,HOME LOAN,salaried,569,4,84,14.37,Canara Bank,4/7/2021,Rejected,NA,Lucknow
LN448761,Applicant Sharma,61,F,224355,1812000,Car Loan,Business Owner,576,3,12,11.75,Yes Bank,8/4/2021,Pending,NA,Bengaluru
LN235556,Applicant Gupta,23,M,387747,4581000,Home Loan,Retired,593,3,12,10.91,Axis Bank,8/4/2021,Approved,Yes,Pune
LN205740,Applicant Gupta,29,F,20109,231000,Education Loan,Retired,613,4,60,11.55,Yes Bank,4/8/2021,Rejected,NA,Lucknow
LN834398,Applicant Singh,44,F,473409,5553000,Two Wheeler Loan,Homemaker,392,1,36,13.45,Bank of Baroda,9/4/2021,Rejected,NA,Bengaluru
LN267206,Applicant Patel,64,M,238175,2743000,Two Wheeler Loan,SALARIED,670,3,180,19.59,ICICI Bank,9/4/2021,Pending,NA,Bengaluru
LN244323,Applicant Patel,52,M,16409,34000,Car Loan,freelancer,583,4,24,14.69,ICICI Bank,4/9/2021,Approved,No,mumbai
LN383052,Applicant Mehta,37,M,192990,1816000,Medical Emergency Loan,Salaried,775,1,60,8.54,Federal Bank,9/4/2021,Approved,No,mumbai
LN659120,Applicant Mehta,61,M,23567,111000,car loan,salaried,579,0,84,13.23,ICICI Bank,10/4/2021,Approved,Yes,Kolkata
LN656263,Applicant Verma,44,M,27990,253000,car loan,freelancer,347,,36,9.31,Yes Bank,4/10/2021,Rejected,NA,Kolkata
LN497754,Applicant Reddy,28,F,54345,642000,Home Loan,Business Owner,639,1,180,11,Kotak Mahindra,10/4/2021,Approved,Yes,Bengaluru
