application_id,applicant_name,applicant_age,gender,monthly_income,loan_amount_requested,loan_purpose,employment_type,credit_score,existing_loans_count,loan_tenure_months,interest_rate_pct,bank_name,application_date,approval_status,default_status,city
LN653732,Applicant Reddy,25,Female,21776,189000.0,Education Loan,Govt Employee,641,0.0,240,17.86,Bank of Baroda,2021-02-20,Pending,NA,delhi
LN294782,Applicant Kumar,22,Male,71568,301000.0,Medical Emergency Loan,Freelancer,639,1.0,60,12.89,IDFC First Bank,20-02-2021,Approved,No,Pune
LN320440,Applicant Yadav,31,Female,69341,551000.0,Education Loan,Freelancer,320,2.0,24,17.96,Canara Bank,20/02/2021,Rejected,NA,Kolkata
LN815554,Applicant Sharma,24,male,302740,3347000.0,Personal Loan,Retired,784,4.0,60,21.6,IndusInd Bank,2021-02-21,Approved,No,Jaipur
LN790922,Applicant Joshi,42,M,22330,124000.0,HOME LOAN,salaried,462,3.0,12,15.69,IndusInd Bank,21-02-2021,Rejected,NA,DELHI
LN573664,Applicant Singh,21,Male,24670,101000.0,car loan,freelancer,341,2.0,60,16.44,Federal Bank,21/02/2021,Rejected,NA,Jaipur
LN445294,Applicant Sharma,36,Male,56660,551000.0,Home loan,,616,2.0,120,21.33,Kotak Mahindra,2021-02-21,Pending,NA,Ahmedabad
LN389495,Applicant Joshi,22,Female,65488,247000.0,Personal Loan,,423,0.0,180,9.51,Kotak Mahindra,22-02-2021,Rejected,NA,DELHI
LN826394,Applicant Yadav,61,F,24561,111000.0,HOME LOAN,self-employed,768,4.0,36,17.42,IDFC First Bank,22/02/2021,Rejected,NA,Hyderabad
LN870529,Applicant Kumar,47,Female,437792,1316000.0,Car Loan,Govt Employee,803,2.0,48,15.33,Federal Bank,2021-02-22,Approved,No,Bangalore
LN312590,Applicant Singh,32,Male,23716,111000.0,Business Loan,Self-Employed,773,2.0,24,,Axis Bank,23-02-2021,Approved,No,Pune
LN925617,Applicant Gupta,25,Male,22455,137000.0,Gold Loan,Self Employed,669,4.0,12,14.23,Axis Bank,23/02/2021,Approved,No,Bangalore
LN250883,Applicant Yadav,25,male,82204,217000.0,car loan,SALARIED,561,,180,17.94,Yes Bank,2021-02-23,Rejected,NA,delhi
LN738336,Applicant Kumar,42,Female,75765,812000.0,Loan Against Property,Retired,595,0.0,120,22.31,IDFC First Bank,23-02-2021,Rejected,NA,Lucknow
LN498269,Applicant Reddy,33,Male,361755,2582000.0,personal loan,Government Employee,599,2.0,180,18.23,SBI,24/02/2021,Approved,No,chennai
LN691016,Applicant Singh,36,Female,216917,1710000.0,Two Wheeler Loan,Freelancer,691,4.0,60,11.86,Bank of Baroda,2021-02-24,Approved,No,mumbai
LN910846,Applicant Yadav,46,M,24637,141000.0,Business Loan,Government Employee,583,1.0,60,9.77,Canara Bank,24-02-2021,Rejected,NA,Bangalore
LN975797,Applicant Yadav,29,Female,20622,179000.0,Loan Against Property,Retired,595,3.0,12,23.64,Axis Bank,25/02/2021,Approved,Yes,pune
LN661381,Applicant Yadav,52,M,364334,2302000.0,car loan,Government Employee,577,0.0,240,12.52,ICICI Bank,2021-02-25,Rejected,NA,mumbai
LN658573,Applicant Joshi,39,Female,27330,263000.0,Home Loan,Freelancer,362,1.0,36,15.19,ICICI Bank,25-02-2021,Rejected,NA,Bengaluru
LN921224,Applicant Singh,56,Male,341501,3488000.0,Home loan,Business Owner,355,3.0,12,7.79,IDFC First Bank,25/02/2021,Rejected,NA,Mumbai
LN884577,Applicant Reddy,48,Female,124760,1088000.0,HOME LOAN,Business Owner,530,2.0,48,20.88,Bank of Baroda,2021-02-26,Rejected,NA,Delhi
LN879948,Applicant Reddy,35,Female,257912,1783000.0,HOME LOAN,salaried,889,0.0,48,,Punjab National Bank,26-02-2021,Approved,No,delhi
LN212563,Applicant Joshi,29,Female,36894,362000.0,Home Loan,Government Employee,596,,180,18.96,SBI,26/02/2021,Approved,Yes,mumbai
LN707507,Applicant Joshi,36,Male,334311,2321000.0,Business Loan,Retired,555,3.0,60,,Federal Bank,2021-02-27,Rejected,NA,Hyderabad
LN644764,Applicant Reddy,26,Female,59373,185000.0,Business Loan,self-employed,718,3.0,60,13.66,SBI,27-02-2021,Rejected,NA,Hyderabad
LN752502,Applicant Joshi,28,Other,17731,56000.0,Two Wheeler Loan,Self-Employed,672,,12,15.68,SBI,27/02/2021,Approved,No,mumbai
LN900969,Applicant Joshi,53,Female,70363,808000.0,Car Loan,Govt Employee,893,1.0,48,14.13,Kotak Mahindra,2021-02-27,Approved,No,Hyderabad
LN653851,Applicant Sharma,52,Male,28528,118000.0,Business Loan,freelancer,820,0.0,180,10.28,SBI,28-02-2021,Approved,No,Mumbai
LN721119,Applicant Reddy,56,Female,15512,158000.0,Car Loan,Self Employed,621,2.0,180,11.31,Bank of Baroda,28/02/2021,Approved,Yes,Lucknow
LN635199,Applicant Joshi,62,Male,205426,918000.0,Education Loan,self-employed,577,0.0,48,,IndusInd Bank,2021-02-28,Approved,No,DELHI
LN740061,Applicant Reddy,56,Male,30488,192000.0,HOME LOAN,Business Owner,341,1.0,36,7.83,IDFC First Bank,28-02-2021,Rejected,NA,Pune
LN643876,Applicant Joshi,54,male,268938,2299000.0,Business Loan,salaried,550,0.0,48,13.13,ICICI Bank,01/03/2021,Approved,No,Pune
LN831255,Applicant Sharma,22,Male,183850,660000.0,Medical Emergency Loan,Salaried,612,1.0,84,21.05,Axis Bank,2021-03-01,Approved,No,Hyderabad
LN397771,Applicant Verma,33,Male,36570,343000.0,Medical Emergency Loan,self-employed,653,1.0,36,15.24,Bank of Baroda,01-03-2021,Rejected,NA,Ahmedabad
LN207676,Applicant Verma,63,male,63537,565000.0,Car Loan,freelancer,679,1.0,36,10.56,HDFC Bank,02/03/2021,Rejected,NA,Delhi
LN236480,Applicant Verma,30,Female,18086,134000.0,Loan Against Property,,641,1.0,240,18.96,Federal Bank,2021-03-02,Approved,No,delhi
LN419318,Applicant Gupta,58,female,49877,382000.0,Education Loan,Retired,609,3.0,36,7.86,Axis Bank,02-03-2021,Approved,No,delhi
LN785068,Applicant Patel,27,Female,25852,79000.0,Loan Against Property,Retired,825,0.0,12,10.05,Bank of Baroda,02/03/2021,Approved,No,mumbai
LN582097,Applicant Gupta,23,Female,16296,104000.0,Home loan,freelancer,706,4.0,36,17.11,IDFC First Bank,2021-03-03,Approved,No,delhi
LN671265,Applicant Yadav,47,male,15559,45000.0,personal loan,,595,1.0,180,18.59,IndusInd Bank,03-03-2021,Approved,Yes,Lucknow
LN840810,Applicant Gupta,34,Male,59975,305000.0,Home loan,Govt Employee,834,1.0,240,12.36,Canara Bank,03/03/2021,Approved,No,pune
LN782395,Applicant Mehta,50,Female,17141,189000.0,car loan,SALARIED,580,0.0,48,12.09,Axis Bank,2021-03-04,Rejected,NA,Jaipur
LN591480,Applicant Yadav,54,Female,66378,514000.0,Business Loan,,829,3.0,84,7.84,HDFC Bank,04-03-2021,Approved,No,delhi
LN742554,Applicant Joshi,43,M,273069,2574000.0,car loan,Self Employed,715,2.0,180,12.2,Federal Bank,04/03/2021,Approved,No,pune
LN884099,Applicant Verma,37,Male,26312,204000.0,Car Loan,self-employed,776,1.0,120,,IndusInd Bank,2021-03-04,Approved,No,mumbai
LN817030,Applicant Patel,35,Male,244437,964000.0,Education Loan,self-employed,553,3.0,180,14.05,Axis Bank,05-03-2021,Rejected,NA,Bangalore
LN490088,Applicant Joshi,64,male,22140,176000.0,car loan,Self Employed,565,3.0,36,12.91,IndusInd Bank,05/03/2021,Approved,Yes,delhi
LN896225,Applicant Joshi,27,Male,27677,264000.0,Business Loan,salaried,620,4.0,48,17.84,IndusInd Bank,2021-03-05,Pending,NA,Mumbai
LN216963,Applicant Singh,23,Female,299780,1014000.0,Business Loan,Govt Employee,891,1.0,12,23.82,Kotak Mahindra,06-03-2021,Approved,No,Kolkata
LN317517,Applicant Singh,29,M,29397,299000.0,Home loan,Government Employee,653,3.0,48,14.72,Punjab National Bank,06/03/2021,Rejected,NA,Jaipur
LN395056,Applicant Joshi,23,Female,52419,396000.0,Gold Loan,SALARIED,383,4.0,60,9.07,Punjab National Bank,2021-03-06,Rejected,NA,delhi
LN495424,Applicant Yadav,55,Male,70042,143000.0,Business Loan,self-employed,484,3.0,24,19.34,Federal Bank,06-03-2021,Rejected,NA,mumbai
LN623106,Applicant Mehta,60,M,77055,555000.0,Medical Emergency Loan,freelancer,591,4.0,12,22.31,Kotak Mahindra,07/03/2021,Rejected,NA,Pune
LN239552,Applicant Mehta,28,female,272699,1624000.0,Education Loan,Government Employee,728,4.0,60,18.73,Yes Bank,2021-03-07,Rejected,NA,Bengaluru
LN302079,Applicant Mehta,46,Male,233245,1158000.0,Gold Loan,Freelancer,816,4.0,180,15.71,Bank of Baroda,07-03-2021,Approved,No,chennai
LN644851,Applicant Patel,35,Male,418593,4066000.0,personal loan,Freelancer,682,3.0,180,11.57,IDFC First Bank,08/03/2021,Rejected,NA,Mumbai
LN459325,Applicant Reddy,25,Male,19033,209000.0,Personal Loan,Freelancer,607,2.0,240,14.86,Bank of Baroda,2021-03-08,Rejected,NA,Mumbai
LN362677,Applicant Verma,33,Male,60987,587000.0,Car Loan,Homemaker,355,0.0,180,14.47,Bank of Baroda,08-03-2021,Rejected,NA,Pune
LN106268,Applicant Sharma,35,Female,423492,4433000.0,Medical Emergency Loan,Govt Employee,535,4.0,120,23.38,Federal Bank,08/03/2021,Rejected,NA,Lucknow
LN329556,Applicant Verma,59,Male,73108,811000.0,personal loan,self-employed,686,1.0,12,8.11,Punjab National Bank,2021-03-09,Rejected,NA,Mumbai
LN783500,Applicant Mehta,32,Female,25757,287000.0,Two Wheeler Loan,Homemaker,403,0.0,12,13.52,HDFC Bank,09-03-2021,Rejected,NA,delhi
LN995818,Applicant Verma,55,male,26990,85000.0,Two Wheeler Loan,Retired,828,2.0,180,12.63,Canara Bank,09/03/2021,Rejected,NA,Bengaluru
LN833553,Applicant Mehta,28,Male,41122,270000.0,Personal Loan,Govt Employee,645,0.0,60,23.71,IDFC First Bank,2021-03-10,Rejected,NA,Kolkata
LN920129,Applicant Mehta,30,F,26447,53000.0,Education Loan,SALARIED,628,0.0,84,,Yes Bank,10-03-2021,Approved,No,DELHI
LN370107,Applicant Kumar,54,Male,20791,147000.0,Home Loan,Self Employed,451,2.0,48,12.33,Axis Bank,10/03/2021,Rejected,NA,Jaipur
LN346723,Applicant Joshi,28,M,75408,848000.0,HOME LOAN,,778,1.0,48,23.57,IDFC First Bank,2021-03-10,Approved,No,Ahmedabad
LN270760,Applicant Sharma,42,Male,16838,67000.0,Education Loan,,618,4.0,240,10.13,Punjab National Bank,11-03-2021,Rejected,NA,pune
LN392202,Applicant Yadav,32,female,21600,181000.0,Home loan,Homemaker,584,3.0,180,,Bank of Baroda,11/03/2021,Pending,NA,Jaipur
LN128092,Applicant Sharma,42,female,15918,134000.0,Business Loan,SALARIED,599,1.0,48,16.8,SBI,2021-03-11,Rejected,NA,delhi
LN729976,Applicant Joshi,47,Male,280696,1011000.0,Loan Against Property,Salaried,672,1.0,120,22.45,Punjab National Bank,12-03-2021,Rejected,NA,Ahmedabad
LN725748,Applicant Kumar,38,Male,32050,141000.0,Home loan,Retired,355,4.0,180,21.91,Canara Bank,12/03/2021,Approved,No,Delhi
LN266680,Applicant Gupta,39,Female,63226,419000.0,Loan Against Property,Homemaker,620,1.0,120,17.01,Kotak Mahindra,2021-03-12,Approved,No,Delhi
LN197768,Applicant Patel,25,Male,230787,896000.0,Business Loan,Salaried,498,1.0,60,16.65,Canara Bank,12-03-2021,Rejected,NA,Jaipur
LN435184,Applicant Sharma,36,Female,410048,3219000.0,Two Wheeler Loan,Business Owner,505,0.0,12,9.99,Punjab National Bank,13/03/2021,Rejected,NA,Bangalore
LN983624,Applicant Gupta,61,female,40837,280000.0,personal loan,self-employed,618,0.0,84,8.5,Bank of Baroda,2021-03-13,Approved,No,Jaipur
LN777382,Applicant Kumar,30,Female,26464,190000.0,Car Loan,Self Employed,547,2.0,180,19.58,IndusInd Bank,13-03-2021,Rejected,NA,Bangalore
LN169434,Applicant Yadav,39,Female,27647,92000.0,HOME LOAN,Freelancer,796,2.0,84,17.61,Bank of Baroda,14/03/2021,Approved,No,New Delhi
LN199783,Applicant Gupta,64,Male,61890,444000.0,Education Loan,Freelancer,595,2.0,180,20.62,HDFC Bank,2021-03-14,Rejected,NA,chennai
LN874850,Applicant Joshi,21,female,71898,179000.0,Gold Loan,Govt Employee,616,3.0,84,7.8,Canara Bank,14-03-2021,Approved,No,Pune
LN671680,Applicant Joshi,42,Male,51675,559000.0,Loan Against Property,Salaried,760,4.0,24,22.91,SBI,14/03/2021,Approved,No,pune
LN631939,Applicant Gupta,37,Male,63719,346000.0,Loan Against Property,Business Owner,649,3.0,84,8.71,SBI,2021-03-15,Rejected,NA,Mumbai
LN379504,Applicant Patel,55,Female,208046,2198000.0,Medical Emergency Loan,Govt Employee,628,3.0,240,22.43,Yes Bank,15-03-2021,Rejected,NA,chennai
LN453216,Applicant Gupta,59,M,73404,662000.0,personal loan,salaried,587,2.0,24,10.66,Punjab National Bank,15/03/2021,Pending,NA,mumbai
LN300035,Applicant Kumar,29,Female,61324,592000.0,Gold Loan,Homemaker,631,4.0,36,11.79,Canara Bank,2021-03-16,Pending,NA,Mumbai
LN719367,Applicant Gupta,25,Female,47774,246000.0,Two Wheeler Loan,Self-Employed,796,3.0,240,21.88,Yes Bank,16-03-2021,Approved,No,pune
LN718299,Applicant Reddy,29,Female,371464,1589000.0,Home Loan,Salaried,364,0.0,120,14.95,SBI,16/03/2021,Rejected,NA,Bangalore
LN956633,Applicant Verma,31,Male,338589,2054000.0,Medical Emergency Loan,salaried,562,3.0,12,18.96,SBI,2021-03-16,Rejected,NA,chennai
LN610763,Applicant Singh,34,Female,19324,43000.0,personal loan,Homemaker,425,0.0,48,22.35,Federal Bank,17-03-2021,Rejected,NA,Jaipur
LN273688,Applicant Yadav,60,Male,61822,692000.0,Home Loan,Government Employee,733,3.0,48,12.31,Kotak Mahindra,17/03/2021,Approved,No,mumbai
LN848021,Applicant Gupta,44,Male,57083,335000.0,Home Loan,freelancer,742,4.0,60,9.74,ICICI Bank,2021-03-17,Approved,No,mumbai
LN920271,Applicant Gupta,40,Female,15814,188000.0,Medical Emergency Loan,Retired,566,0.0,120,16.42,Yes Bank,18-03-2021,Approved,Yes,chennai
LN683292,Applicant Mehta,53,female,42149,405000.0,car loan,Salaried,817,0.0,60,13.91,Yes Bank,18/03/2021,Approved,No,Lucknow
LN508484,Applicant Patel,24,Female,37373,105000.0,Gold Loan,Business Owner,643,2.0,84,20.68,SBI,2021-03-18,Approved,No,pune
LN307512,Applicant Reddy,36,Male,47343,407000.0,car loan,,757,0.0,240,,HDFC Bank,18-03-2021,Rejected,NA,DELHI
LN348216,Applicant Reddy,45,Female,46405,218000.0,Two Wheeler Loan,Business Owner,629,3.0,24,17.08,Axis Bank,19/03/2021,Rejected,NA,Lucknow
LN502232,Applicant Mehta,21,F,26003,115000.0,Home loan,Business Owner,791,3.0,84,16.01,Canara Bank,2021-03-19,Rejected,NA,DELHI
LN955052,Applicant Verma,44,Male,436898,1995000.0,personal loan,Govt Employee,308,2.0,84,21.52,Punjab National Bank,19-03-2021,Rejected,NA,Kolkata
LN413164,Applicant Reddy,23,Male,191041,2132000.0,HOME LOAN,Homemaker,363,1.0,12,17.01,Axis Bank,19/03/2021,Rejected,NA,pune
LN497067,Applicant Kumar,52,Male,27039,189000.0,Medical Emergency Loan,Government Employee,603,0.0,84,23.93,Bank of Baroda,2021-03-20,Pending,NA,Pune
LN466815,Applicant Mehta,54,male,352660,3066000.0,Medical Emergency Loan,SALARIED,744,0.0,120,7.94,IndusInd Bank,20-03-2021,Approved,Yes,DELHI
LN382850,Applicant Verma,45,Male,33368,160000.0,Home Loan,Homemaker,818,0.0,120,15.81,Punjab National Bank,20/03/2021,Rejected,NA,Mumbai
LN559739,Applicant Patel,63,male,56966,412000.0,personal loan,salaried,641,3.0,36,23.6,SBI,2021-03-21,Approved,No,Delhi
LN629771,Applicant Verma,23,Female,38125,210000.0,Medical Emergency Loan,SALARIED,679,4.0,180,23.1,Canara Bank,21-03-2021,Pending,NA,pune
LN206686,Applicant Gupta,27,M,28471,148000.0,Car Loan,Self Employed,692,4.0,120,11.11,ICICI Bank,21/03/2021,Rejected,NA,Jaipur
LN386711,Applicant Reddy,62,F,267954,1198000.0,Car Loan,Homemaker,858,4.0,48,21.15,Kotak Mahindra,2021-03-21,Approved,No,mumbai
LN885145,Applicant Sharma,55,male,58541,357000.0,HOME LOAN,Freelancer,385,,48,,HDFC Bank,22-03-2021,Approved,Yes,Chennai
LN139613,Applicant Singh,49,Male,84648,728000.0,personal loan,Govt Employee,599,2.0,120,23.38,SBI,22/03/2021,Rejected,NA,Kolkata
LN112755,Applicant Reddy,60,male,442076,1866000.0,Home loan,freelancer,596,,24,15.9,Bank of Baroda,2021-03-22,Approved,No,Lucknow
LN505531,Applicant Singh,45,female,364929,4253000.0,personal loan,Self-Employed,629,4.0,60,16.23,ICICI Bank,23-03-2021,Rejected,NA,Jaipur
LN238678,Applicant Gupta,48,Male,56200,182000.0,Two Wheeler Loan,,614,1.0,84,20.48,Axis Bank,23/03/2021,Approved,No,New Delhi
LN398206,Applicant Reddy,44,Male,271083,1844000.0,Gold Loan,Self-Employed,635,0.0,48,23.98,HDFC Bank,2021-03-23,Rejected,NA,Delhi
LN582263,Applicant Yadav,25,Female,23867,68000.0,Education Loan,freelancer,628,,12,12.6,Axis Bank,23-03-2021,Rejected,NA,Mumbai
LN271891,Applicant Singh,47,Male,28829,64000.0,Home loan,Self Employed,850,1.0,12,18.77,Federal Bank,24/03/2021,Approved,No,Ahmedabad
LN703850,Applicant Mehta,30,Female,43718,491000.0,Education Loan,salaried,428,0.0,36,18.57,IndusInd Bank,2021-03-24,Rejected,NA,DELHI
LN709321,Applicant Yadav,32,male,131631,1330000.0,personal loan,Salaried,677,0.0,240,21.65,IndusInd Bank,24-03-2021,Rejected,NA,Chennai
LN525148,Applicant Mehta,38,Female,21235,190000.0,Gold Loan,Self Employed,604,2.0,24,18.22,SBI,25/03/2021,Pending,NA,Kolkata
LN595183,Applicant Yadav,58,M,41722,444000.0,Education Loan,Freelancer,368,1.0,60,15.06,Federal Bank,2021-03-25,Rejected,NA,Hyderabad
LN470725,Applicant Verma,28,Male,28479,286000.0,HOME LOAN,Govt Employee,730,4.0,120,12.63,Bank of Baroda,25-03-2021,Rejected,NA,Lucknow
LN558064,Applicant Mehta,58,Male,76877,651000.0,Personal Loan,Govt Employee,811,4.0,24,23.49,ICICI Bank,25/03/2021,Approved,No,chennai
LN195340,Applicant Verma,50,Male,54027,566000.0,Home Loan,Homemaker,523,3.0,12,13.04,Kotak Mahindra,2021-03-26,Rejected,NA,Mumbai
LN793873,Applicant Yadav,29,Female,49440,292000.0,personal loan,self-employed,615,1.0,120,11.71,Kotak Mahindra,26-03-2021,Approved,No,pune
LN402443,Applicant Patel,63,Female,421383,3172000.0,Medical Emergency Loan,Govt Employee,369,0.0,60,20.58,Axis Bank,26/03/2021,Rejected,NA,Pune
LN150308,Applicant Verma,45,Female,50806,496000.0,Car Loan,Retired,553,2.0,120,15.71,SBI,2021-03-27,Approved,No,Chennai
LN998387,Applicant Gupta,50,Male,15569,44000.0,Car Loan,Business Owner,605,3.0,12,,IDFC First Bank,27-03-2021,Approved,No,chennai
LN994639,Applicant Mehta,22,Female,15606,165000.0,Two Wheeler Loan,freelancer,581,2.0,84,13.42,IndusInd Bank,27/03/2021,Approved,No,Lucknow
LN243869,Applicant Yadav,37,Male,286940,1024000.0,Two Wheeler Loan,Self-Employed,748,0.0,84,10.86,Kotak Mahindra,2021-03-27,Approved,Yes,mumbai
LN894786,Applicant Kumar,27,Male,207927,2213000.0,Business Loan,Self Employed,577,0.0,120,10.95,IDFC First Bank,28-03-2021,Approved,No,DELHI
LN661455,Applicant Gupta,42,Male,16021,82000.0,personal loan,freelancer,655,2.0,180,8.75,HDFC Bank,28/03/2021,Rejected,NA,DELHI
LN119178,Applicant Verma,30,Female,95997,506000.0,Education Loan,SALARIED,757,3.0,240,,HDFC Bank,2021-03-28,Approved,No,chennai
LN588205,Applicant Singh,46,M,232008,636000.0,Personal Loan,Salaried,406,0.0,60,13.63,Axis Bank,29-03-2021,Rejected,NA,delhi
LN943829,Applicant Sharma,33,male,48850,530000.0,Home loan,Freelancer,709,4.0,48,8.48,HDFC Bank,29/03/2021,Approved,No,DELHI
LN228153,Applicant Reddy,62,female,21439,80000.0,HOME LOAN,freelancer,376,4.0,60,18.24,Kotak Mahindra,2021-03-29,Rejected,NA,pune
LN109068,Applicant Verma,48,male,16917,140000.0,Car Loan,Govt Employee,740,4.0,60,12.4,HDFC Bank,29-03-2021,Rejected,NA,pune
LN728138,Applicant Gupta,56,Female,221365,1868000.0,Home loan,Government Employee,520,3.0,240,10.17,Axis Bank,30/03/2021,Approved,No,Bengaluru
LN663949,Applicant Joshi,31,Other,174475,839000.0,Medical Emergency Loan,,326,3.0,120,23.35,Axis Bank,2021-03-30,Rejected,NA,Mumbai
LN487799,Applicant Reddy,29,M,78320,929000.0,Home Loan,Retired,776,1.0,24,8.73,ICICI Bank,30-03-2021,Approved,No,Mumbai
LN229630,Applicant Yadav,36,Female,353334,933000.0,Loan Against Property,Government Employee,806,1.0,24,13.88,Yes Bank,31/03/2021,Approved,No,chennai
LN210225,Applicant Reddy,37,male,16540,134000.0,Business Loan,Self-Employed,549,4.0,12,17.66,Bank of Baroda,2021-03-31,Rejected,NA,Lucknow
LN533766,Applicant Patel,25,Male,57605,391000.0,Loan Against Property,Homemaker,565,2.0,24,23.89,HDFC Bank,31-03-2021,Rejected,NA,Ahmedabad
LN283089,Applicant Joshi,25,Female,382929,1706000.0,Two Wheeler Loan,,691,2.0,24,8.86,Kotak Mahindra,31/03/2021,Approved,No,New Delhi
LN389404,Applicant Mehta,58,F,23445,85000.0,Gold Loan,self-employed,366,4.0,60,22.87,HDFC Bank,2021-04-01,Rejected,NA,Bengaluru
LN712693,Applicant Mehta,51,male,73082,685000.0,Home loan,Business Owner,632,1.0,240,22.03,IndusInd Bank,01-04-2021,Rejected,NA,Hyderabad
LN545076,Applicant Mehta,22,M,36737,410000.0,Medical Emergency Loan,Business Owner,789,3.0,120,20.36,Federal Bank,01/04/2021,Approved,No,Jaipur
LN196417,Applicant Mehta,47,male,467732,1438000.0,car loan,Freelancer,816,2.0,60,9.19,Punjab National Bank,2021-04-02,Approved,No,mumbai
LN938872,Applicant Mehta,63,Other,371940,1465000.0,personal loan,self-employed,774,3.0,48,12.3,Federal Bank,02-04-2021,Approved,No,New Delhi
LN714439,Applicant Reddy,39,female,21801,259000.0,Loan Against Property,Business Owner,571,4.0,84,11.97,Canara Bank,02/04/2021,Rejected,NA,Jaipur
LN953622,Applicant Reddy,63,Male,20222,43000.0,Medical Emergency Loan,freelancer,600,3.0,48,16.32,Punjab National Bank,2021-04-02,Approved,No,Bangalore
LN949518,Applicant Gupta,45,Female,24708,175000.0,Home loan,self-employed,542,,120,9.48,ICICI Bank,03-04-2021,Approved,No,chennai
LN391444,Applicant Singh,58,Female,367516,2632000.0,Personal Loan,Homemaker,808,1.0,36,20.97,Bank of Baroda,03/04/2021,Rejected,NA,Delhi
LN973964,Applicant Singh,33,Male,52911,245000.0,Gold Loan,salaried,581,2.0,180,18.76,HDFC Bank,2021-04-03,Approved,No,Ahmedabad
LN198328,Applicant Patel,49,male,213669,1844000.0,Medical Emergency Loan,,701,,180,21.71,Axis Bank,04-04-2021,Rejected,NA,Ahmedabad
LN287676,Applicant Yadav,39,Male,141063,1615000.0,Education Loan,Self Employed,812,3.0,36,11.17,Yes Bank,04/04/2021,Rejected,NA,New Delhi
LN259701,Applicant Joshi,55,Female,26111,170000.0,Loan Against Property,Freelancer,848,,120,17.74,Kotak Mahindra,2021-04-04,Approved,No,Kolkata
LN257762,Applicant Kumar,45,Male,50491,479000.0,personal loan,Self-Employed,676,3.0,12,21.54,Axis Bank,04-04-2021,Pending,NA,chennai
LN536920,Applicant Gupta,29,Female,25429,215000.0,Personal Loan,Salaried,488,4.0,60,8.33,HDFC Bank,05/04/2021,Rejected,NA,Ahmedabad
LN126926,Applicant Gupta,55,F,486082,3271000.0,Two Wheeler Loan,Salaried,406,,240,16.58,HDFC Bank,2021-04-05,Rejected,NA,Chennai
LN957082,Applicant Mehta,35,Male,26367,66000.0,Medical Emergency Loan,salaried,669,2.0,24,19.5,Punjab National Bank,05-04-2021,Pending,NA,Lucknow
LN915581,Applicant Kumar,42,Female,69256,652000.0,Education Loan,,812,1.0,36,13.63,IDFC First Bank,06/04/2021,Approved,No,Kolkata
